"id_cat","categorie","id_track","nom_track","id_art","nom_art","id_album","nom_album","date_album"
68,"k-pop","5Avril3IZ26DPVFHbJX8o6","Seven (feat. Latto) (Clean Ver.)","3MdXrJWsbVzdn6fe5JYkSQ","Latto","53985D8g3JcGBoULSOYYKX","Seven (feat. Latto)","2023-07-14"
68,"k-pop","02wk5BttM0QL38ERjLPQJB","Cool With You","6HvZYsbFfjnjFrWF950C9d","NewJeans","4N1fROq2oeyLGAlQ1C1j18","NewJeans 2nd EP 'Get Up'","2023-07-21"
68,"k-pop","6rdkCkjk6D12xRpdMXy0I2","New Jeans","6HvZYsbFfjnjFrWF950C9d","NewJeans","5V729UqvhwNOcMejx0m55I","NewJeans 'Super Shy'","2023-07-07"
68,"k-pop","65FftemJ1DbbZ45DUfHJXE","OMG","6HvZYsbFfjnjFrWF950C9d","NewJeans","45ozep8uHHnj5CCittuyXj","NewJeans 'OMG'","2023-01-02"
69,"kids","07Tx168RSsUS1HqkDIOZbH","Cupid Shuffle","0lax1ZgWclW6mZFaGu27MM","Cupid","1tDyAU95D65Shy34JxsQCu","Time for a Change","2007-09-11"
69,"kids","5dplq6kgm3l0BGtBI5YzoU","Baby Shark Breakbeat","6oKI4JYtGa5V74KmN975GA","Dede Sabunge","4TmanseyeS3iKiI7bCCS4X","Baby Shark Breakbeat","2019-03-27"
69,"kids","7GizF53H6JpwNWIEsZRuWC","Get Yo Body Movin'","7BZ3v2GTT5KHVmc9Gk1sRb","Koo Koo","6ophnm6Vp3brWGK8NvldMT","Whoopty Whoop","2014-05-13"
69,"kids","6gwhF3t8taMbjpklXAgwMN","Pop See Ko","7BZ3v2GTT5KHVmc9Gk1sRb","Koo Koo","6j4fylzisoi9I9vZ7UMrR9","Cafetorium Songs, Vol. 1","2016-05-20"
69,"kids","2B3EtzAgWYKIv5RYdCFPFb","I Love My Life","36s30oXmxBFCjVoJLiOY9P","Super Siah","0GetBkIeD6pvIpM3tdI0TN","I Love My Life","2018-07-11"
69,"kids","6ypvDexHoPYmCX1sQkR0Zw","Dinosaur Stomp","7BZ3v2GTT5KHVmc9Gk1sRb","Koo Koo","3Qq6tb1Yma2PXfunF0V6dz","Rad-Trospective","2014-02-10"
69,"kids","7LGN2GZWO52C2rfP3LZRVX","All I Eat Is Pizza","7BZ3v2GTT5KHVmc9Gk1sRb","Koo Koo","6ophnm6Vp3brWGK8NvldMT","Whoopty Whoop","2014-05-13"
69,"kids","1R77CxppnheFfIGNgQ9NF8","Freeze Dance","6TjbqpZF5EKmSYlcUZULk1","Fisher-Price","7dLu7KkTqWrqG7EWDqM4UP","Fisher-Price BeatBo","2015-01-01"
69,"kids","7EcoPrMR66QDLQrljr8GV4","2 Step on My Haters","446ZfKMyzU2hwfHA4CI3dy","Shirley Murdock","24IKhM64g2Fe0MVSCAw9pv","Capricorn 2","2021-12-22"
69,"kids","2wszvTynYUgtdswbsEc8b2","Superheroes Unite","7BZ3v2GTT5KHVmc9Gk1sRb","Koo Koo","6ophnm6Vp3brWGK8NvldMT","Whoopty Whoop","2014-05-13"
70,"latin","7ABLbnD53cQK00mhcaOUVG","LALA","7iK8PXO48WeuP03g8YR51W","Myke Towers","3puAvurwvtvi1rodndIPW8","LA VIDA ES UNA","2023-03-23"
70,"latin","5AqiaZwhmC6dIbgWrD5SzV","Peso Pluma: Bzrp Music Sessions, Vol. 55","12GqGscKJx3aE4t07u7eVZ","Peso Pluma","5dKPhEYBhP8j85HcxQfaw6","Peso Pluma: Bzrp Music Sessions, Vol. 55","2023-06-01"
70,"latin","6XbtvPmIpyCbjuT0e8cQtp","Columbia","52iwsT98xCoGgiGntTiR7K","Quevedo","07kam1Dks7GIucbSelfvyX","Columbia","2023-07-07"
70,"latin","3XB5uhhlYSnkxpSihkNQwh","QLONA","12GqGscKJx3aE4t07u7eVZ","Peso Pluma","1f2q2JQ3GFwIrWch2JLC0u","MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-11"
70,"latin","6Sq7ltF9Qa7SNFBsV5Cogx","Me Porto Bonito","37230BxxYs9ksS7OkZw3IU","Chencho Corleone","3RQQmkQEvNCY4prGKE6oc5","Un Verano Sin Ti","2022-05-06"
70,"latin","4eMKD8MRroxCqugpsxCCNb","MOJABI GHOST","4q3ewBCX7sLwd24euuV69X","Bad Bunny","6xRxlUUfg3M0QB1LUX89gA","DATA","2023-06-29"
70,"latin","6XSqqQIy7Lm7SnwxS4NrGx","Classy 101","3qsKSpcV3ncke3hw52JSMB","Young Miko","4jtQUtS4ABgER3DnGfKJCv","Classy 101","2023-03-31"
70,"latin","505v13epFXodT9fVAJ6h8k","AMARGURA","790FomKkXshlbRYZFtlgla","KAROL G","4kS7bSuU0Jm9LYMosFU2x5","MAÑANA SERÁ BONITO","2023-02-24"
70,"latin","7uSLF2yhpjLlYBLtyPX3Lb","PLEBADA","12GqGscKJx3aE4t07u7eVZ","Peso Pluma","61FGBfOI8At3VCHFjqhWR2","PLEBADA","2023-06-08"
70,"latin","0DWdj2oZMBFSzRsi2Cvfzf","TQG","0EmeFodog0BfCgMzAIvKQp","Shakira","4kS7bSuU0Jm9LYMosFU2x5","MAÑANA SERÁ BONITO","2023-02-24"
71,"latino","7ABLbnD53cQK00mhcaOUVG","LALA","7iK8PXO48WeuP03g8YR51W","Myke Towers","3puAvurwvtvi1rodndIPW8","LA VIDA ES UNA","2023-03-23"
71,"latino","5AqiaZwhmC6dIbgWrD5SzV","Peso Pluma: Bzrp Music Sessions, Vol. 55","12GqGscKJx3aE4t07u7eVZ","Peso Pluma","5dKPhEYBhP8j85HcxQfaw6","Peso Pluma: Bzrp Music Sessions, Vol. 55","2023-06-01"
71,"latino","6XbtvPmIpyCbjuT0e8cQtp","Columbia","52iwsT98xCoGgiGntTiR7K","Quevedo","07kam1Dks7GIucbSelfvyX","Columbia","2023-07-07"
71,"latino","3XB5uhhlYSnkxpSihkNQwh","QLONA","12GqGscKJx3aE4t07u7eVZ","Peso Pluma","1f2q2JQ3GFwIrWch2JLC0u","MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-11"
71,"latino","6Sq7ltF9Qa7SNFBsV5Cogx","Me Porto Bonito","37230BxxYs9ksS7OkZw3IU","Chencho Corleone","3RQQmkQEvNCY4prGKE6oc5","Un Verano Sin Ti","2022-05-06"
71,"latino","4eMKD8MRroxCqugpsxCCNb","MOJABI GHOST","4q3ewBCX7sLwd24euuV69X","Bad Bunny","6xRxlUUfg3M0QB1LUX89gA","DATA","2023-06-29"
71,"latino","6XSqqQIy7Lm7SnwxS4NrGx","Classy 101","3qsKSpcV3ncke3hw52JSMB","Young Miko","4jtQUtS4ABgER3DnGfKJCv","Classy 101","2023-03-31"
71,"latino","505v13epFXodT9fVAJ6h8k","AMARGURA","790FomKkXshlbRYZFtlgla","KAROL G","4kS7bSuU0Jm9LYMosFU2x5","MAÑANA SERÁ BONITO","2023-02-24"
71,"latino","7uSLF2yhpjLlYBLtyPX3Lb","PLEBADA","12GqGscKJx3aE4t07u7eVZ","Peso Pluma","61FGBfOI8At3VCHFjqhWR2","PLEBADA","2023-06-08"
71,"latino","0DWdj2oZMBFSzRsi2Cvfzf","TQG","0EmeFodog0BfCgMzAIvKQp","Shakira","4kS7bSuU0Jm9LYMosFU2x5","MAÑANA SERÁ BONITO","2023-02-24"
72,"malay","3Txcx4jhuiTZSvhAL0WaRc","Crush","23zg3TcAtWQy7J6upgbUnj","USHER","4hynGWtmIAaKmaOm8snH71","Chapters (Deluxe)","2016-05-20"
72,"malay","3RJuptH9QoeJWzHd4ZCI0u","Lullabies - Adventure Club Remix","5CdJjUi9f0cVgo9nFuJrFa","Adventure Club","7D2toenyHJ9NaVFRgY5get","Lullabies","2014-05-06"
72,"malay","6NCylXeJcHOI908PjZDFcg","童話","26SQFo2qNNGOxh2PUAsTeO","Michael Wong","36Z2YriYoWjRLZOiklzgSm","十光年精選輯","2006-09-15"
72,"malay","3NNDJfWMGHuNpvHWTImmlW","慢冷","3aIDSTKS9yH745GUQBxDcS","Fish Leong","13EgeVmtvcqQIdJJix6QzM","我好嗎? - 太陽如常升起","2019-05-16"
72,"malay","643hRiTY9vzD6P0cWO8UP3","惡作劇","3Njp7uhQShnPMdKarS6Vsu","Tangerine Wong","13JpgLyP8ZDyAtsRllAaGe","惡作劇之吻","2005-10-14"
72,"malay","5oL7vOxCz2eJKAX6G4Yluh","情歌","3aIDSTKS9yH745GUQBxDcS","Fish Leong","46aInqxgXj0syC9RlTghlj","別再為他流淚","2009-01-16"
72,"malay","7nOtXCM1w97j4KeBRH2rPj","Used To Love You","5ZS223C6JyBfXasXxrRqOk","Jhené Aiko","4hynGWtmIAaKmaOm8snH71","Chapters (Deluxe)","2016-05-20"
72,"malay","19zPT36WogsfBd8HIaUnt4","Castaway","4V8LLVI7PbaPR0K2TGSxFF","Tyler, The Creator","5By9BZR5hxGhbkeq7sAcqZ","Rouge","2019-07-12"
72,"malay","5nQCxF5H1f0XcEWeaRVUED","遺憾","3sHU5vwszRfnJNhvcYNZdS","Abin Fang","5wZfz7wvQAgQqjQBBPJc7W","壞人情歌:遺憾","2009-10-16"
72,"malay","1SNF1IdMuKPDhw9HTrdcvM","勇氣","3aIDSTKS9yH745GUQBxDcS","Fish Leong","0zOP4pz0B5oh16UD2362sN","勇氣","2000-08-02"
73,"mandopop","0F02KChKwbcQ3tk4q1YxLH","晴天","2elBjNSdBE2Y3f0j1mjrql","Jay Chou","41FqSrFn288xsdvADjJGxH","葉惠美","2003-07-31"
73,"mandopop","3xJK8ywApYVEYIDhymYMC6","遇見","0SIXZXJCAhNU8sxK0qm7hn","Stefanie Sun","6CGJuQoWMkq1rmStrYbRzr","The Moment",2003
73,"mandopop","1ivCIgrYZyE0BvItL4Z8lk","告白氣球","2elBjNSdBE2Y3f0j1mjrql","Jay Chou","5clrYp291Dg0XL6rgvOgoB","周杰倫的床邊故事","2016-06-24"
73,"mandopop","3kwqNLXvsjSrIXbVsRBj8q","七里香","2elBjNSdBE2Y3f0j1mjrql","Jay Chou","27I7fCoQRSdL9PT1nFWEPC","七里香","2004-08-03"
73,"mandopop","4Rt9k4SE8dbfKzngxKJPq9","擱淺","2elBjNSdBE2Y3f0j1mjrql","Jay Chou","27I7fCoQRSdL9PT1nFWEPC","七里香","2004-08-03"
73,"mandopop","2aMN1ky0SzSEcV1QdBYbW9","那些你很冒險的夢","7Dx7RhX0mFuXhCOUgB01uM","JJ Lin","5nAilSc60xebtjFfRr6m2V","學不會","2012-01-12"
73,"mandopop","4FhJ7YSRxATHnaRg4nGs6t","小情歌","3WYT2b8pOLsLsqSaoWYr7U","Sodagreen","2yhTPiBJRuRjofOIEDLJGw","小宇宙","2006-10-20"
73,"mandopop","46fURCnWErjFdNM2yBJ2c8","永不失聯的愛","5fEQLwq1BWWQNR8GzhOIvi","Eric Chou","63lCCebNDe20nxyCvFWk8g","如果雨之後","2017-12-15"
73,"mandopop","55d0jw269HE9pbOt5ntCo8","多遠都要在一起","7aRC4L63dBn3CiLDuWaLSI","G.E.M.","1tEl9cDFkTKGmaRpZLB7zW","新的心跳","2015-11-06"
73,"mandopop","31RIphTQ9y4zStkH5xRWgW","一路向北","2elBjNSdBE2Y3f0j1mjrql","Jay Chou","6rRydp9XlVoLfTtA3qpWcn","11月的蕭邦","2005-11-01"
74,"metal","2DlHlPMa4M17kufBvI2lEN","Chop Suey!","5eAWCfyUhZtHHtBdNk56l1","System Of A Down","6jWde94ln40epKIQCd8XUh","Toxicity","2001-09-04"
74,"metal","5UWwZ5lm5PKu6eKsHAGxOk","Everlong","7jy3rLJdDQY21OgRLCZ9sD","Foo Fighters","30ly6F6Xl0TKmyBCU50Khv","The Colour And The Shape","1997-05-20"
74,"metal","6ZOBP3NvffbU4SZcrnt1k6","Kryptonite","2RTUTCvo6onsAnheUk3aL9","3 Doors Down","5gO2acKSOaJnP0Mcy8IpU6","The Better Life",2000
74,"metal","3VqHuw0wFlIHcIPWkhIbdQ","Enter Sandman (Remastered)","2ye2Wgw4gimLv2eAKyk1NB","Metallica","55fq75UfkYbGMq4CncCtOH","Metallica (Remastered)","1991-08-12"
74,"metal","60a0Rd6pjrkxjPbaKzXjfq","In the End","6XyY86QOPPrYVGvF9ch6wz","Linkin Park","6hPkbAV3ZXpGZBGUvL6jVM","Hybrid Theory (Bonus Edition)","2000-10-24"
74,"metal","1H4Y9uW4N0LsxJUz0VnaPJ","Just Pretend","3Ri4H12KFyu98LMjSoij5V","Bad Omens","3p7m1Pmg6n3BlpL9Py7IUA","THE DEATH OF PEACE OF MIND","2022-02-25"
74,"metal","5cZqsjVs6MevCnAkasbEOX","Break Stuff","165ZgPlLkK7bf5bDoFc6Sb","Limp Bizkit","3HCCUaRSjHSFOe4fqE0BiP","Significant Other",1999
74,"metal","2nLtzopw4rPReszdYBJU6h","Numb","6XyY86QOPPrYVGvF9ch6wz","Linkin Park","4Gfnly5CzMJQqkUFfoHaP3","Meteora","2003-03-24"
74,"metal","37ZJ0p5Jm13JPevGcx4SkF","Livin' On A Prayer","58lV9VcRSjABbAbfWS6skp","Bon Jovi","0kBfgEilUFCMIQY5IOjG4t","Slippery When Wet","1986-08-16"
74,"metal","51c94ac31swyDQj9B3Lzs3","Change (In the House of Flies)","6Ghvu1VvMGScGpOUJBAHNH","Deftones","5LEXck3kfixFaA3CqVE7bC","White Pony","2000-05-16"
76,"metalcore","1H4Y9uW4N0LsxJUz0VnaPJ","Just Pretend","3Ri4H12KFyu98LMjSoij5V","Bad Omens","3p7m1Pmg6n3BlpL9Py7IUA","THE DEATH OF PEACE OF MIND","2022-02-25"
76,"metalcore","6tRneEcItwpSxBtqgem5Dr","THE DEATH OF PEACE OF MIND","3Ri4H12KFyu98LMjSoij5V","Bad Omens","3p7m1Pmg6n3BlpL9Py7IUA","THE DEATH OF PEACE OF MIND","2022-02-25"
76,"metalcore","0WSa1sucoNRcEeULlZVQXj","Can You Feel My Heart","1Ffb6ejR6Fe5IamqA5oRUF","Bring Me The Horizon","6IYPmM3xsOPL2XPSvf1ZAz","Sempiternal (Expanded Edition)","2013-04-01"
76,"metalcore","0xoyUiHhxVH4gwb0CRgNmg","Like A Villain","3Ri4H12KFyu98LMjSoij5V","Bad Omens","3p7m1Pmg6n3BlpL9Py7IUA","THE DEATH OF PEACE OF MIND","2022-02-25"
76,"metalcore","0M3adYbGtyRHACP86dey1H","Throne","1Ffb6ejR6Fe5IamqA5oRUF","Bring Me The Horizon","7FqHuAvmREiIwVXVpZ9ooP","That's The Spirit","2015-09-11"
76,"metalcore","0YZEYxd1oiqZRFhnnmTKKi","Another Life","6MwPCCR936cYfM1dLsGVnl","Motionless In White","4JECM4NZhtpjDX4JbYkh00","Disguise","2019-06-07"
76,"metalcore","5BgnL6gHauuvxe4Ok6W1aC","LosT","1Ffb6ejR6Fe5IamqA5oRUF","Bring Me The Horizon","3zZBB971MYFVBYlzNrYpoA","LosT","2023-05-04"
76,"metalcore","7CAbF0By0Fpnbiu6Xn5ZF7","Kingslayer (feat. BABYMETAL)","630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","0e1WaSNDZnoPixaxDNdWo4","POST HUMAN: SURVIVAL HORROR","2020-10-30"
76,"metalcore","4xDwCYhobDehSBGUmd5H6Y","FEEL NOTHING","1cJ5tVoeAEFcZBAwSZ0CtF","The Plot In You","7BNY7JDC9CtfXMOQARmuWP","DISPOSE","2018-02-16"
76,"metalcore","6zKF4293k44ItKWJJgrhXv","My Curse","37394IP6uhnjIpsawpMu4l","Killswitch Engage","6iJEtgHTEbVlSS5isIS71z","As Daylight Dies (Special Edition)","2006-01-21"
77,"minimal-techno","5cJZzpcqdwkUvD2f88wcgS","Lose My Mind","4admDxmnri5Zco0xYrJ0ji","Jamie Jones","4lSzteItXYPqDJNTMOVnX6","Lose My Mind","2023-03-10"
77,"minimal-techno","5UM6P3y6794GYNOzZvj2zh","I Want You","7btR5VXutQv39SDEzcfXEk","Nic Fanciulli","3Dh81kJfGeinI3r7YMNX3E","I Want You","2023-05-05"
77,"minimal-techno","6ziqWx82jgkQYhyIALoraH","Transmission - Joris Voorn Remix","4jGpKAmwvU263l0tUh4xKU","Joris Voorn","0140Vqwx9gWCGWQKTsQ8Cx","Transmission (Joris Voorn Remix)","2022-10-28"
77,"minimal-techno","3YQNUCe3btF2wUQpzfaodu","Got Time For Me (with Channel Tres)","4cUkGQyhLFqKHBtL58HYVp","Channel Tres","02YZvXUwPEvxb0YLdI7oEk","Got Time For Me (with Channel Tres)","2023-04-07"
77,"minimal-techno","49tMnLt1iXNT6QBOsepFyg","All Night Alone - Chris Lake Edit","5Igpc9iLZ3YGtKeYfSrrOE","Chris Lake","5Lj94YpHLkmjM7JZ8wuURl","All Night Alone (Chris Lake Edit)","2020-08-14"
77,"minimal-techno","1eV81a6H4xDdpi8r2C4tQT","Gravity","060duYsbrXFx0FDnlhs72T","Laura Korinth","1p3Tbckk09MaXRz3Tf4dRK","Gravity","2019-07-12"
77,"minimal-techno","3pE6Hl7fH4sbjmF9p8gzb5","Rizzla - Mochakk Remix","0rTh1tAdrEbdKZBTiiAQSo","Mochakk","2blv3hfKbwCQubKJmCoNpw","Rizzla (Mochakk Remix)","2022-08-19"
77,"minimal-techno","3lYJLJUJiBQQLSGRmrM1jS","3 Letters","4PqSBgXKxQuqclKpwB6iuc","Blasé","4701YPEQoWT2WETSFZjeAP","3 Letters","2020-05-29"
77,"minimal-techno","0evYoPRWnnQ6ACNC0LJPul","Up Down Jumper","6caPJFLv1wesmM7gwK1ACy","Boris Brejcha","77gAd4MCswYYXswGlBaLbv","Up Down Jumper","2022-06-10"
77,"minimal-techno","7HqtpURyE5eUVY2mMImqTX","PAP (Pendiente Al Paso)","7wU2WGCJ8HxkekHHE2QLul","Fuego","57hEnKIuvKtgQHrGid8ubd","PAP (Pendiente Al Paso)","2021-08-13"
79,"mpb","6g2BiiVQqY5v1S4HIrM54F","Tuyo (Narcos Theme) [Extended Version] - A Netflix Original Series Soundtrack","0UOrkpzPED604dKzxgfJqg","Rodrigo Amarante","3NRTc5qEBAqOt3dKPFkmnu","Tuyo (Narcos Theme) [Extended Version] [A Netflix Original Series Soundtrack]","2018-11-16"
79,"mpb","5N6pQ2vYtd3Rb9w7LC8PZ9","The Girl From Ipanema","1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","5280NkLzxe2w7K1JW9I8jX","Sinatra/Jobim: The Complete Reprise Recordings","1967-03"
79,"mpb","6Dc2tCivms1s2X9myWe4ni","Tuyo (Narcos Theme) - A Netflix Original Series Soundtrack","0UOrkpzPED604dKzxgfJqg","Rodrigo Amarante","3GelLDk6XCrXCT4ok0jjGU","Tuyo (Narcos Theme) [A Netflix Original Series Soundtrack]","2015-09-18"
79,"mpb","15ouqiBsgL12olEwP3COsH","Águas De Março","3pO5VjZ4wOHCMBXOvbMISG","Antônio Carlos Jobim","3SE9n6EaVOJ81KA1KPLUWS","Elis & Tom","1974-06-17"
79,"mpb","3SrnZHhXpgtvHerbxEDOWW","El Gato Que Está Triste y Azul - Un Gato Nel Blu","7fAKtXSdNInWAIf0jVUz65","Roberto Carlos","0SHZBwCrRg88Yw6JK850gR","30 Grandes Canciones",2000
79,"mpb","4CKIoO64EM5M37TkshbaQE","Amigo","7fAKtXSdNInWAIf0jVUz65","Roberto Carlos","7D79IE8KdqXLvfyxi4IKIl","Inolvidables",1972
79,"mpb","0d7rAcuh3djewMUKGxyVG8","Drinking Water (Aqua de Beber)","1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","5280NkLzxe2w7K1JW9I8jX","Sinatra/Jobim: The Complete Reprise Recordings","1967-03"
79,"mpb","426kUsOMW5p2VWEVNu5BxF","Cama y Mesa - Cama e Mesa","7fAKtXSdNInWAIf0jVUz65","Roberto Carlos","7tgwXjkq9Km7n7pwiAhLyK","Pra Sempre Em Espanhol - Vol. 2",2007
79,"mpb","2hXBS8q9rGMovfG1S8FB4F","Wave","3pO5VjZ4wOHCMBXOvbMISG","Antônio Carlos Jobim","5SSyex1jdJe9h3lbqESv1T","Wave","1967-06-15"
79,"mpb","5LMDR9OJOVfRAB99Vr96zn","Change Partners","1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","5280NkLzxe2w7K1JW9I8jX","Sinatra/Jobim: The Complete Reprise Recordings","1967-03"
80,"new-age","2agBDIr9MYDUducQPC1sFU","River Flows In You","0fauHpmSHwodVYIjTqOGHz","Yiruma","1N6p8qmf8PJgYQdktQQYYh","First Love (The Original & the Very First Recording)","2001-11-27"
80,"new-age","1g3qZv1GGqwMBrXzogTpTx","fields of forever - sleep rework","72uoxerTvAd7x3cbfYmNc8","Chad Lawson","2qYKIfapv7QBqNvZzzAOHS","fields of forever (sleep rework)","2023-02-17"
80,"new-age","7vd1j4IDTU0koES9M8dvBQ","Kiss The Rain","0fauHpmSHwodVYIjTqOGHz","Yiruma","29tE32FrVIR0L7cz9LeykK","From The Yellow Room (The Original & the Very First Recording)","2003-10-23"
80,"new-age","0gsBQy8Q0eWlR67xDmoWFw","So This Is Love","5BcEbeQq5n2fz8HbhI9CWU","Emile Pandolfi","6WRXE2DIZL6ywODArsJZ37","So This Is Love","2019-12-15"
80,"new-age","1rpF77jsLBMG2QjCuhe0Sr","We Contain Multitudes — piano reworks","7E3BRXV9ZbCt5lQTCXMTia","Ólafur Arnalds","4vtunVFmIlrxIrkOobdfDH","We Contain Multitudes — piano reworks","2022-09-30"
80,"new-age","53Lfqp8F0KCInwcFjabMJB","One Man's Dream","72qxDp6R6v22pai96pZioz","Yanni","79CkQrncB01Wc41FhBSALx","The Essential Yanni",1986
80,"new-age","4OxXBAN51tjVBEjSwuWWbv","U.N.I.T.Y.","5m7wCUhYhBh7A3A3YMxrbt","Queen Latifah","7fSY44jcjgt6jGzSQdZZjJ","Black Reign","1993-11-16"
80,"new-age","2PCTrOWob0vs0io6pfGOYS","Once Upon a December (from Anastasia)","5BcEbeQq5n2fz8HbhI9CWU","Emile Pandolfi","1cYIgSWWkA7N5Wo0Sg5TTZ","Believe","2005-01-01"
80,"new-age","6IQBnoeLPehnJaE6sKMhVs","A Thousand Years (Piano Version)","2leLOUpqlp2g65Guf8IqEv","Laura Sullivan","0Pv0ScTT48UeQky7ax6she","A Thousand Years (Piano Version)","2022-05-20"
80,"new-age","4JGD5NiVmKVGBjVysCvKIw","Blue (Da Ba Dee)","2QiW536ikg1NgIkaCvRg8s","Christian Lindquist","1oFuXts0JAGBn1OhcWZp2F","Blue (Da Ba Dee)","2023-03-03"
82,"opera","6FLwmdmW77N1Pxb1aWsZmO","Only Time","6uothxMWeLWIhsGeF7cyo4","Enya","2ioso1tqQ5zABQDVYyiUi5","A Day Without Rain","2000-11-11"
82,"opera","1G3QPQkoXvpChjNUhd6Tfs","The Arts and the Hours","0iqgjl0OG3z53PZVIB7ZyD","Víkingur Ólafsson","4omnRCjOvnHa3ETQlqZpd1","Rameau, Ólafsson: The Arts and the Hours","2020-03-06"
82,"opera","31TAub5WKWEsVTJcdksxq7","Caribbean Blue","6uothxMWeLWIhsGeF7cyo4","Enya","3SkCmzvX7X6li6Ox0fzyaa","Shepherd Moons","1991-11-15"
82,"opera","2m8MwTvNHBYIqieOoQeyuY","Watermark","6uothxMWeLWIhsGeF7cyo4","Enya","2FZ2y8Z5sTRSnnSa8DIPHz","Watermark",1988
82,"opera","4TbNLKRLKlxZDlS0pu7Lsy","You Raise Me Up","6cXMpsP9x0SH4kFfMyVezF","Josh Groban","6Uj9VARQcRBOQZ2uBywlrH","Closer","2003-11-11"
82,"opera","0y6DSMwFO6cLKN1XB85cGV","A Day Without Rain","6uothxMWeLWIhsGeF7cyo4","Enya","2ioso1tqQ5zABQDVYyiUi5","A Day Without Rain","2000-11-11"
82,"opera","3VAICuY2ax2yCLT7EhNeZE","Time To Say Goodbye","3EA9hVIzKfFiQI0Kikz2wo","Andrea Bocelli","4myEOR9cjLVBiwQuBxL4av","Romanza (Remastered)","1996-01-01"
82,"opera","7zrpoAJte9o12TzawqgdD0","Con te partirò","3EA9hVIzKfFiQI0Kikz2wo","Andrea Bocelli","3uARqNN4bYqts3Ltg5Jku3","Bocelli (Remastered)","1995-01-01"
82,"opera","0zvv76DEro0MMox8eLbK7D","May It Be","6uothxMWeLWIhsGeF7cyo4","Enya","6nWeQICT2mTRckahG3Wuus","The Very Best of Enya (Deluxe Edition)","2009-12-01"
82,"opera","1pTGc8pwyo6xtgXBKCBcFn","Woman in Love","7jmTilWYlKOuavFfmQAcu6","Barbra Streisand","5mMebbufullX8FIhpCxwCt","Guilty","1980-09-23"
83,"pagode","3IAfUEeaXRX9s9UdKOJrFI","Envolver","7FNnA9vBm6EKceENgCGRMb","Anitta","6UsualeqgzPnb8cfaQ5nL7","Envolver","2021-11-11"
83,"pagode","3Ga6eKrUFf12ouh9Yw3v2D","Downtown","1vyhD5VmyZ7KMfW5gqLgo5","J Balvin","1qifX05Cb36CfsIgnhv2Lt","Downtown","2017-11-19"
83,"pagode","3FkeNbs9Zeiqkr3WkbOiGp","Envolver","7FNnA9vBm6EKceENgCGRMb","Anitta","2TPl41Riu1SDbHoxhCIo2D","Versions of Me","2022-04-12"
83,"pagode","7x2I8qW1uEp3vNBbCk3VCi","Used To Be","7FNnA9vBm6EKceENgCGRMb","Anitta","1O8dDXKfYHJDZTrCuxb6qL","Funk Generation: A Favela Love Story","2023-08-18"
83,"pagode","6RBhPrGlBcdjPUl5C090lm","Envolver","7FNnA9vBm6EKceENgCGRMb","Anitta","3r5hypPbPCBYBm2KEUNeu1","Sintomas de Prazer","2023-08-26"
83,"pagode","5G6KT6gzBXsfh9rWLrEd8b","Lobby","2wIVse2owClT7go1WT98tk","Missy Elliott","5aEDdAGs3igtbQ6CdVIDuN","2020s Party Mix","2023-09-08"
83,"pagode","0gbKbfaDcR5vv7vSXMV4Gg","Envolver - Remix","14zUHaJZo1mnYtn6IBRaRP","Justin Quiles","29tQPyOfZQL8jEgBcxvSAp","Míticas del Reggaeton","2023-09-08"
83,"pagode","6ctPHrwbuv4KhgH26nyxct","Combatchy","5MS6HieNmKxzkAM8amE8sr","Rebecca","3jmnNncwHZJ5v4d2PlpC1p","Las Que Mandan: Cantantes Latinas","2023-09-08"
83,"pagode","1B1mdlLKsslvEzdH8w6TAo","Gata","37230BxxYs9ksS7OkZw3IU","Chencho Corleone","2jr8PBJBMJYvyrFD8Wb3U5","Upbeat Reggaeton","2023-09-08"
83,"pagode","4YTSod8PT44W0lUiX9liua","El que espera","1r4hJ1h58CWwUQe3MxPuau","Maluma","2wGEpbyvsVb3yz9IYawUCU","Reggaeton Fever","2023-09-08"
84,"party","07Tx168RSsUS1HqkDIOZbH","Cupid Shuffle","0lax1ZgWclW6mZFaGu27MM","Cupid","1tDyAU95D65Shy34JxsQCu","Time for a Change","2007-09-11"
84,"party","2d9wKFysjF8uDGA0689Kdr","Tick Tack - Gordon & Doyle Remix Edit","4xmKSXPSHFFznTDLsPdoDP","Manuel Babes","79KQfmtuTGhm28sLvT6vni","Dance Hits 2023","2023-08-31"
84,"party","375ovqaa2r2nrAvKssFzoa","Tick Tack - Extended Mix","3J2byGHAlcWIEY1s0uHYh7","Lisah","1RbInnGimG1B7HgFlAyYfu","Todo Deporte","2023-09-08"
84,"party","5n1vuz7SYF9zpwyIyc59kw","Tick Tack - Extended Mix","3J2byGHAlcWIEY1s0uHYh7","Lisah","5YjQ3u4AarFpleapD0fwl1","Beast Tracks - Workout Playlist","2023-08-28"
